,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
20729,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,0,1
20872,Autovettura,0.0,0,1,0,0.0,41.8999,12.3909,1.0,2,1,1
21050,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
21067,Autovettura,0.0,0,2,0,0.0,41.9162,12.5147,1.0,2,1,1
21068,Autocarro,0.0,0,2,0,0.0,41.9162,12.5147,1.0,2,1,1
21418,Autovettura,0.0,0,2,0,0.0,41.8591,12.5592,1.0,2,0,1
21417,Autovettura,0.0,0,2,0,0.0,41.8591,12.5592,1.0,2,0,1
21372,Autovettura,0.0,0,2,0,0.0,41.7267,12.294,1.0,1,1,1
21371,Autovettura,0.0,0,2,0,0.0,41.7267,12.294,1.0,1,0,1
21364,Autovettura,0.0,0,0,0,0.0,41.7469,12.3577,1.0,1,1,1
21356,Autovettura,0.0,0,1,0,0.0,41.9396,12.4649,2.0,1,1,1
21355,Autovettura,0.0,0,1,0,0.0,41.9396,12.4649,2.0,1,1,1
21320,Autovettura,0.0,0,1,0,0.0,41.8651,12.457,2.0,2,1,1
21319,Autovettura,0.0,0,1,0,0.0,41.8651,12.457,2.0,2,0,1
21310,Autovettura,0.0,0,1,0,0.0,41.9467,12.4266,2.0,1,1,1
21309,Autovettura,0.0,0,1,0,0.0,41.9467,12.4266,2.0,1,1,1
21304,Autovettura,0.0,0,4,0,0.0,41.9037,12.5872,1.0,2,0,1
21303,Autovettura,0.0,0,4,0,0.0,41.9037,12.5872,1.0,2,1,1
21302,Autovettura,0.0,0,4,0,0.0,41.9037,12.5872,1.0,2,1,1
21301,Autovettura,0.0,0,4,0,0.0,41.9037,12.5872,1.0,2,1,1
21237,Motociclo,0.0,0,1,0,0.0,41.9066,12.4143,1.0,2,1,1
21236,Autocarro,0.0,0,1,0,0.0,41.9066,12.4143,1.0,2,1,1
21069,Autovettura,0.0,0,2,0,0.0,41.9162,12.5147,1.0,2,1,1
21097,Autovettura,0.0,0,1,0,0.0,41.9348,12.443,2.0,1,1,1
21098,Autovettura,0.0,0,1,0,0.0,41.9348,12.443,2.0,1,1,1
21160,Autovettura,0.0,0,1,0,0.0,41.887,12.5267,1.0,1,0,1
21161,Autovettura,0.0,0,1,0,0.0,41.887,12.5267,1.0,1,1,1
21162,Autovettura,0.0,0,1,0,0.0,41.9191,12.4411,1.0,2,1,1
21505,Motociclo,1.0,0,2,0,0.0,41.885,12.5092,1.0,2,0,1
21163,Autovettura,0.0,0,1,0,0.0,41.9191,12.4411,1.0,2,1,1
21167,Autovettura,0.0,0,1,0,0.0,41.9076,12.5398,1.0,2,0,1
21181,Autovettura,0.0,0,2,0,0.0,41.895,12.5595,1.0,3,0,1
21182,Autocarro,0.0,0,2,0,0.0,41.895,12.5595,1.0,3,0,1
21193,Motociclo,0.0,0,0,0,0.0,,,1.0,1,1,1
21194,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
21199,Autovettura,0.0,0,0,0,0.0,41.8906,12.5496,1.0,1,1,1
21166,Motociclo,0.0,0,1,0,0.0,41.9076,12.5398,1.0,2,1,1
22117,Autovettura,0.0,0,1,0,0.0,41.8997,12.461,1.0,2,1,1
22127,Autovettura,0.0,0,0,0,0.0,41.9061,12.6929,1.0,1,1,1
22128,Autovettura,0.0,0,0,0,0.0,41.9061,12.6929,1.0,1,1,1
23084,Autovettura,0.0,0,0,0,0.0,41.8072,12.441,1.0,1,1,1
23083,Autovettura,0.0,0,0,0,0.0,41.8072,12.441,1.0,1,1,1
23077,Autovettura,0.0,0,1,0,0.0,41.8697,12.5458,1.0,1,1,1
23076,Autovettura,0.0,0,1,0,0.0,41.8697,12.5458,1.0,1,1,1
23042,Autovettura,0.0,0,1,0,0.0,41.7284,12.2839,1.0,1,1,1
23041,Autovettura,0.0,0,1,0,0.0,41.7284,12.2839,1.0,1,1,1
23040,Autovettura,0.0,0,1,0,0.0,41.7284,12.2839,1.0,1,0,1
23030,Autovettura,2.0,0,0,0,0.0,41.8899,12.5768,1.0,1,1,2
23029,Autovettura,2.0,0,0,0,0.0,41.8899,12.5768,1.0,1,0,2
23028,Autovettura,2.0,0,0,0,0.0,41.8899,12.5768,1.0,1,0,2
23020,Autovettura,0.0,0,0,0,0.0,41.8977,12.5925,1.0,1,1,1
23004,Autovettura,0.0,0,1,0,0.0,41.8799,12.521,1.0,1,1,1
23003,Autovettura,0.0,0,1,0,0.0,41.8799,12.521,1.0,1,0,1
22991,Autovettura,0.0,0,2,0,0.0,41.9049,12.4578,1.0,2,0,1
23092,Autovettura,0.0,0,1,0,0.0,41.8565,12.6555,1.0,2,1,1
22990,Autovettura,0.0,0,2,0,0.0,41.9049,12.4578,1.0,2,0,1
22988,Autovettura,0.0,0,1,0,0.0,41.7957,12.4529,1.0,1,0,1
22982,Autovettura,0.0,0,3,0,0.0,41.9085,12.4546,1.0,2,1,1
22981,Autovettura,0.0,0,3,0,0.0,41.9085,12.4546,1.0,2,0,1
22980,Autovettura,0.0,0,3,0,0.0,41.9085,12.4546,1.0,2,0,1
22979,Autovettura,0.0,0,3,0,0.0,41.9085,12.4546,1.0,2,0,1
22975,Motociclo,0.0,0,3,0,0.0,41.9488,12.532,1.0,2,0,1
22974,Autovettura,0.0,0,3,0,0.0,41.9488,12.532,1.0,2,0,1
22973,Autovettura,0.0,0,3,0,0.0,41.9488,12.532,1.0,2,1,1
22952,Autovettura,1.0,0,1,0,0.0,41.8839,12.5542,1.0,1,1,1
22951,Autovettura,1.0,0,1,0,0.0,41.8839,12.5542,1.0,1,0,1
22950,Autovettura,1.0,0,1,0,0.0,41.8839,12.5542,1.0,1,0,1
22949,Autocarro,0.0,0,4,0,0.0,42.0215,12.3757,1.0,1,1,1
22948,Autovettura,0.0,0,4,0,0.0,42.0215,12.3757,1.0,1,1,1
22947,Autovettura,0.0,0,4,0,0.0,42.0215,12.3757,1.0,1,1,1
22989,Autovettura,0.0,0,1,0,0.0,41.7957,12.4529,1.0,1,1,1
23093,Autovettura,0.0,0,1,0,0.0,41.8565,12.6555,1.0,2,1,1
23130,Autovettura,0.0,0,1,0,0.0,41.7913,12.4387,1.0,2,0,1
23131,Autovettura,0.0,0,1,0,0.0,41.7913,12.4387,1.0,2,1,1
23344,Autovettura,0.0,0,0,0,0.0,41.8872,12.5306,1.0,2,1,1
23330,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
23323,Autovettura,0.0,0,1,0,0.0,41.8783,12.4471,1.0,2,1,1
23322,Autovettura,0.0,0,1,0,0.0,41.8783,12.4471,1.0,2,0,1
23318,Autovettura,0.0,0,2,0,0.0,41.9105,12.4634,1.0,2,1,1
23317,Autocarro,0.0,0,2,0,0.0,41.9105,12.4634,1.0,2,1,1
23316,Autocarro,0.0,0,2,0,0.0,41.9105,12.4634,1.0,2,1,1
23292,Autovettura,0.0,0,1,0,0.0,41.9275,12.5081,1.0,1,1,1
23291,Autovettura,0.0,0,1,0,0.0,41.9275,12.5081,1.0,1,1,1
23242,Autovettura,0.0,0,2,0,0.0,41.9743,12.5059,1.0,1,0,1
23241,Autovettura,0.0,0,2,0,0.0,41.9743,12.5059,1.0,1,0,1
23229,Autovettura,2.0,0,2,0,0.0,41.8344,12.6065,1.0,2,0,1
23228,Autovettura,2.0,0,2,0,0.0,41.8344,12.6065,1.0,2,0,1
23227,Autovettura,2.0,0,2,0,0.0,41.8344,12.6065,1.0,2,0,1
23226,Autovettura,2.0,0,2,0,0.0,41.8344,12.6065,1.0,2,0,1
23208,Autovettura,2.0,0,0,0,0.0,41.8599,12.5566,1.0,1,1,2
23207,Autovettura,2.0,0,0,0,0.0,41.8599,12.5566,1.0,1,0,2
23147,Autovettura,0.0,0,3,0,0.0,41.9059,12.6842,1.0,2,1,1
23148,Autovettura,0.0,0,3,0,0.0,41.9059,12.6842,1.0,2,1,1
23149,Autovettura,0.0,0,3,0,0.0,41.9059,12.6842,1.0,2,1,1
23150,Autovettura,1.0,0,1,0,0.0,41.8688,12.6503,1.0,2,1,1
23151,Autovettura,1.0,0,1,0,0.0,41.8688,12.6503,1.0,2,1,1
23176,Autovettura,0.0,0,2,0,0.0,41.9375,12.586,1.0,2,0,1
22946,Autovettura,0.0,0,4,0,0.0,42.0215,12.3757,1.0,1,1,1
23177,Autovettura,0.0,0,2,0,0.0,41.9375,12.586,1.0,2,0,1
23183,Autovettura,0.0,0,0,0,0.0,41.9034,12.5369,1.0,1,1,1
23184,Autocarro,0.0,0,0,0,0.0,41.9034,12.5369,1.0,1,1,1
23186,Autovettura,0.0,0,3,0,0.0,41.8547,12.5584,1.0,2,0,1
23187,Autovettura,0.0,0,3,0,0.0,41.8547,12.5584,1.0,2,0,1
23188,Autovettura,0.0,0,3,0,0.0,41.8547,12.5584,1.0,2,0,1
23206,Autovettura,2.0,0,0,0,0.0,41.8599,12.5566,1.0,1,0,2
23178,Autovettura,0.0,0,2,0,0.0,41.9375,12.586,1.0,2,1,1
22902,Autovettura,0.0,0,0,0,0.0,41.8559,12.4841,1.0,1,1,1
22901,Autovettura,0.0,0,0,0,0.0,41.8559,12.4841,1.0,1,1,1
22834,Autovettura,0.0,0,0,0,0.0,41.8913,12.5229,1.0,2,1,1
22302,Autovettura,0.0,0,0,0,0.0,41.8781,12.5208,1.0,2,1,1
22301,Autovettura,0.0,0,0,0,0.0,41.8781,12.5208,1.0,2,1,1
22291,Motociclo,0.0,0,3,0,0.0,41.9098,12.4557,1.0,2,1,1
22290,Autovettura,0.0,0,3,0,0.0,41.9098,12.4557,1.0,2,1,1
22289,Autovettura,0.0,0,3,0,0.0,41.9098,12.4557,1.0,2,1,1
22286,Autovettura,0.0,0,2,0,0.0,41.8746,12.5125,1.0,2,1,1
22285,Autovettura,0.0,0,2,0,0.0,41.8746,12.5125,1.0,2,0,1
22284,Autovettura,0.0,0,2,0,0.0,41.8746,12.5125,1.0,2,0,1
22279,Autocarro,0.0,0,1,0,0.0,41.7904,12.3882,1.0,3,1,1
22278,Autovettura,0.0,0,1,0,0.0,41.7904,12.3882,1.0,3,1,1
22208,Autovettura,0.0,0,1,0,0.0,41.9238,12.5266,2.0,2,1,1
22207,Autovettura,0.0,0,1,0,0.0,41.9238,12.5266,2.0,2,0,1
22206,Autovettura,0.0,0,3,0,0.0,41.888,12.4688,1.0,1,1,1
22205,Autovettura,0.0,0,3,0,0.0,41.888,12.4688,1.0,1,1,1
22204,Autovettura,0.0,0,3,0,0.0,41.888,12.4688,1.0,1,1,1
22203,Autovettura,0.0,0,3,0,0.0,41.888,12.4688,1.0,1,1,1
22194,Autocarro,0.0,0,3,0,0.0,41.909,12.4688,1.0,1,1,1
22135,Autovettura,0.0,0,2,0,0.0,41.8186,12.4897,1.0,2,1,1
22136,Autovettura,0.0,0,2,0,0.0,41.8186,12.4897,1.0,2,0,1
22137,Autovettura,0.0,0,2,0,0.0,41.8186,12.4897,1.0,2,1,1
22138,Autovettura,0.0,0,1,0,0.0,41.9339,12.4229,1.0,1,1,1
22139,Autovettura,0.0,0,1,0,0.0,41.9339,12.4229,1.0,1,1,1
22157,Autovettura,0.0,0,1,0,0.0,41.8789,12.5832,1.0,2,1,1
22364,Autovettura,0.0,0,2,0,0.0,41.8586,12.4818,1.0,1,0,1
22158,Autovettura,0.0,0,1,0,0.0,41.8789,12.5832,1.0,2,0,1
22167,Autovettura,0.0,0,1,0,0.0,41.9334,12.4258,1.0,1,1,1
22176,Autovettura,0.0,0,0,0,0.0,41.8736,12.5265,1.0,2,1,1
22177,Autovettura,0.0,0,0,0,0.0,41.8736,12.5265,1.0,2,1,1
22191,Autovettura,0.0,0,3,0,0.0,41.909,12.4688,1.0,1,1,1
22192,Autovettura,0.0,0,3,0,0.0,41.909,12.4688,1.0,1,1,1
22193,Autovettura,0.0,0,3,0,0.0,41.909,12.4688,1.0,1,1,1
22166,Autocarro,0.0,0,1,0,0.0,41.9334,12.4258,1.0,1,0,1
20705,Autovettura,0.0,0,1,0,0.0,41.737,12.276,1.0,2,1,1
22365,Autovettura,0.0,0,2,0,0.0,41.8586,12.4818,1.0,1,0,1
22414,Autovettura,0.0,0,1,0,0.0,41.8723,12.4772,1.0,1,1,1
22809,Autocarro,0.0,0,2,0,0.0,41.8918,12.502,1.0,2,1,1
22808,Autovettura,0.0,0,2,0,0.0,41.8918,12.502,1.0,2,1,1
22807,Autovettura,0.0,0,2,0,0.0,41.907,12.5007,1.0,1,1,1
22806,Autocarro,0.0,0,2,0,0.0,41.907,12.5007,1.0,1,1,1
22805,Autocarro,0.0,0,2,0,0.0,41.907,12.5007,1.0,1,1,1
22801,Autovettura,0.0,0,1,0,0.0,41.7767,12.3675,1.0,1,1,1
22800,Autovettura,0.0,0,1,0,0.0,41.7767,12.3675,1.0,1,0,1
22799,Autovettura,0.0,0,1,0,0.0,41.8953,12.5059,1.0,2,0,1
22798,Autovettura,0.0,0,1,0,0.0,41.8953,12.5059,1.0,2,1,1
22765,Autovettura,0.0,0,0,0,0.0,41.8626,12.6212,1.0,2,1,1
22757,Autovettura,0.0,0,2,0,0.0,42.0131,12.3811,1.0,1,1,1
22756,Autovettura,0.0,0,2,0,0.0,42.0131,12.3811,1.0,1,1,1
22746,Autocarro,0.0,0,2,0,0.0,41.9561,12.4831,1.0,2,1,1
22745,Autovettura,0.0,0,2,0,0.0,41.9561,12.4831,1.0,2,1,1
22742,Autovettura,0.0,0,3,0,0.0,41.9094,12.423,1.0,2,1,1
22741,Autovettura,0.0,0,3,0,0.0,41.9094,12.423,1.0,2,1,1
22740,Autovettura,0.0,0,3,0,0.0,41.9094,12.423,1.0,2,0,1
22415,Autovettura,0.0,0,1,0,0.0,41.8723,12.4772,1.0,1,1,1
22416,Autovettura,0.0,0,1,0,0.0,41.8723,12.4772,1.0,1,1,1
22515,Autovettura,0.0,0,1,0,0.0,,,1.0,2,1,1
22516,Autovettura,0.0,0,1,0,0.0,,,1.0,2,1,1
22531,Autovettura,0.0,0,0,0,0.0,41.9132,12.4965,1.0,2,1,1
22532,Autovettura,0.0,0,1,0,0.0,41.8893,12.4775,1.0,1,1,1
22413,Autovettura,0.0,0,1,0,0.0,41.8723,12.4772,1.0,1,0,1
22533,Autovettura,0.0,0,1,0,0.0,41.8893,12.4775,1.0,1,1,1
22562,Autovettura,0.0,0,0,0,0.0,41.9358,12.4262,1.0,2,1,1
22598,Autocarro,1.0,0,1,0,0.0,41.8863,12.5405,1.0,2,0,1
22599,Autovettura,1.0,0,1,0,0.0,41.8863,12.5405,1.0,2,0,1
22615,Autovettura,0.0,0,3,0,0.0,41.8687,12.4621,1.0,2,0,1
22616,Autovettura,0.0,0,3,0,0.0,41.8687,12.4621,1.0,2,0,1
22617,Motociclo,0.0,0,3,0,0.0,41.8687,12.4621,1.0,2,0,1
22561,Autovettura,0.0,0,0,0,0.0,41.9358,12.4262,1.0,2,1,1
17616,Autovettura,0.0,0,2,0,0.0,41.9038,12.5013,1.0,2,1,1
20704,Autovettura,0.0,0,1,0,0.0,41.737,12.276,1.0,2,0,1
20699,Autovettura,1.0,0,0,0,0.0,41.7592,12.3591,1.0,2,0,1
18700,Autovettura,0.0,0,1,0,0.0,41.8973,12.4499,1.0,1,1,1
18699,Autovettura,0.0,0,1,0,0.0,41.8973,12.4499,1.0,1,1,1
18674,Autovettura,0.0,0,1,0,0.0,41.9073,12.4455,1.0,1,1,1
18673,Autovettura,0.0,0,1,0,0.0,41.9073,12.4455,1.0,1,1,1
18654,Autovettura,0.0,0,2,0,0.0,41.9196,12.4415,1.0,2,1,1
18653,Autocarro,0.0,0,2,0,0.0,41.9196,12.4415,1.0,2,1,1
18652,Autovettura,0.0,0,0,0,0.0,41.8481,12.4427,1.0,1,1,1
18651,Autovettura,0.0,0,0,0,0.0,41.8481,12.4427,1.0,1,1,1
18609,Autocarro,0.0,0,0,0,0.0,41.9166,12.5062,1.0,1,1,1
18608,Autovettura,0.0,0,0,0,0.0,41.9166,12.5062,1.0,1,1,1
18596,Autovettura,0.0,0,2,0,0.0,41.9287,12.4663,1.0,1,0,1
18595,Autovettura,0.0,0,2,0,0.0,41.9287,12.4663,1.0,1,0,1
18571,Motociclo,1.0,0,0,0,0.0,41.8674,12.4631,1.0,2,0,1
18570,Autovettura,1.0,0,0,0,0.0,41.8674,12.4631,1.0,2,1,1
18726,Autovettura,0.0,0,1,0,0.0,41.9294,12.4185,1.0,1,1,1
18548,Autocarro,0.0,0,4,0,0.0,,,1.0,1,0,1
18546,Autocarro,0.0,0,4,0,0.0,,,1.0,1,0,1
18545,Autovettura,0.0,0,4,0,0.0,,,1.0,1,1,1
18527,Autovettura,0.0,0,1,0,0.0,41.8651,12.4915,2.0,1,1,1
18526,Autovettura,0.0,0,1,0,0.0,41.8651,12.4915,2.0,1,0,1
18510,Autovettura,2.0,0,0,0,0.0,41.95,12.5839,1.0,2,1,2
18509,Autovettura,2.0,0,0,0,0.0,41.95,12.5839,1.0,2,0,2
18508,Autovettura,2.0,0,0,0,0.0,41.95,12.5839,1.0,2,0,2
18504,Motociclo,0.0,0,0,0,0.0,41.8939,12.491,1.0,2,1,1
18503,Autovettura,0.0,0,0,0,0.0,41.8939,12.491,1.0,2,1,1
18447,Autovettura,0.0,0,2,0,0.0,41.8645,12.6333,1.0,1,0,1
18446,Autovettura,0.0,0,2,0,0.0,41.8645,12.6333,1.0,1,0,1
18440,Autovettura,0.0,0,1,0,0.0,41.8665,12.5919,1.0,1,1,1
18439,Autovettura,0.0,0,1,0,0.0,41.8665,12.5919,1.0,1,0,1
18432,Autovettura,0.0,0,0,0,0.0,41.7313,12.2795,1.0,2,1,1
18547,Autocarro,0.0,0,4,0,0.0,,,1.0,1,1,1
18727,Autovettura,0.0,0,1,0,0.0,41.9294,12.4185,1.0,1,0,1
18749,Motociclo,0.0,0,1,0,0.0,41.9053,12.4733,1.0,2,1,1
18750,Autovettura,0.0,0,1,0,0.0,41.9053,12.4733,1.0,2,1,1
19078,Autovettura,0.0,0,3,0,0.0,41.8718,12.5129,1.0,1,0,1
19040,Autovettura,0.0,0,1,0,0.0,,,1.0,1,1,1
19039,Autovettura,0.0,0,0,0,0.0,41.9154,12.442,1.0,1,1,1
19038,Motociclo,0.0,0,0,0,0.0,41.9154,12.442,1.0,1,1,1
19006,Motociclo,0.0,0,1,0,0.0,41.9025,12.4597,1.0,1,1,1
19005,Motociclo,0.0,0,1,0,0.0,41.9025,12.4597,1.0,1,1,1
19004,Autocarro,0.0,0,1,0,0.0,41.9025,12.4597,1.0,1,1,1
18990,Autovettura,0.0,0,1,0,0.0,41.9283,12.4875,1.0,2,1,1
18989,Autovettura,0.0,0,1,0,0.0,41.9283,12.4875,1.0,2,1,1
18975,Autovettura,0.0,0,0,0,0.0,41.9075,12.4464,1.0,1,1,1
18974,Autovettura,0.0,0,0,0,0.0,41.9075,12.4464,1.0,1,1,1
18911,Autocarro,1.0,0,1,0,0.0,41.9282,12.6295,1.0,2,0,1
18910,Autocarro,1.0,0,1,0,0.0,41.9282,12.6295,1.0,2,0,1
18909,Autovettura,0.0,0,1,0,0.0,41.8879,12.5667,1.0,1,1,1
18908,Autovettura,0.0,0,1,0,0.0,41.8879,12.5667,1.0,1,0,1
18890,Autovettura,0.0,0,2,0,0.0,41.8871,12.5418,1.0,1,0,1
18889,Autocarro,0.0,0,2,0,0.0,41.8871,12.5418,1.0,1,0,1
18790,Autovettura,0.0,0,4,0,0.0,41.83,12.4672,1.0,2,1,1
18791,Autovettura,0.0,0,4,0,0.0,41.83,12.4672,1.0,2,1,1
18792,Autovettura,0.0,0,4,0,0.0,41.83,12.4672,1.0,2,1,1
18793,Autovettura,0.0,0,4,0,0.0,41.83,12.4672,1.0,2,1,1
18798,Autovettura,0.0,0,1,0,0.0,41.8548,12.4469,1.0,2,0,1
18799,Autovettura,0.0,0,1,0,0.0,41.8548,12.4469,1.0,2,1,1
18431,Autovettura,0.0,0,0,0,0.0,41.7313,12.2795,1.0,2,1,1
18811,Autovettura,0.0,0,1,0,0.0,41.8661,12.4617,1.0,1,1,1
18820,Autovettura,0.0,0,1,0,0.0,41.8695,12.6276,1.0,2,1,1
18821,Autovettura,0.0,0,1,0,0.0,41.8695,12.6276,1.0,2,0,1
18868,Autovettura,1.0,0,0,0,0.0,41.8737,12.4782,1.0,2,1,1
18869,Autovettura,1.0,0,0,0,0.0,41.8737,12.4782,1.0,2,0,1
18884,Autovettura,0.0,0,1,0,0.0,41.9141,12.4568,1.0,1,1,1
18885,Autovettura,0.0,0,1,0,0.0,41.9141,12.4568,1.0,1,1,1
18812,Motociclo,0.0,0,1,0,0.0,41.8661,12.4617,1.0,1,1,1
19079,Autovettura,0.0,0,3,0,0.0,41.8718,12.5129,1.0,1,0,1
18402,Autovettura,1.0,0,0,0,0.0,41.8857,12.5352,1.0,1,1,1
18400,Autovettura,0.0,0,1,0,0.0,41.869,12.517,1.0,1,1,1
18052,Autovettura,0.0,0,1,0,0.0,41.8764,12.6281,1.0,2,0,1
18051,Autovettura,0.0,0,1,0,0.0,41.8764,12.6281,1.0,2,1,1
18043,Autovettura,0.0,0,2,0,0.0,41.8706,12.5982,1.0,1,0,1
18042,Autocarro,0.0,0,2,0,0.0,41.8706,12.5982,1.0,1,0,1
17971,Autovettura,0.0,0,2,0,0.0,41.8743,12.4803,1.0,2,0,1
17970,Autovettura,0.0,0,2,0,0.0,41.8743,12.4803,1.0,2,0,1
17871,Autovettura,0.0,0,1,0,0.0,41.8745,12.4553,1.0,1,1,1
17870,Autovettura,0.0,0,1,0,0.0,41.8745,12.4553,1.0,1,1,1
17821,Autovettura,0.0,0,2,0,0.0,41.9464,12.5374,1.0,3,1,1
17820,Autovettura,0.0,0,2,0,0.0,41.9464,12.5374,1.0,3,1,1
17819,Autovettura,0.0,0,2,0,0.0,41.9464,12.5374,1.0,3,1,1
17818,Autovettura,0.0,0,2,0,0.0,41.9464,12.5374,1.0,3,1,1
17780,Autovettura,0.0,0,1,0,0.0,41.8901,12.4744,5.0,1,0,1
17779,Autovettura,0.0,0,1,0,0.0,41.8901,12.4744,5.0,1,1,1
18074,Autovettura,1.0,0,1,0,0.0,41.8945,12.5081,1.0,2,1,1
17764,Autovettura,0.0,0,4,0,0.0,41.8369,12.5036,1.0,1,0,1
17762,Autovettura,0.0,0,4,0,0.0,41.8369,12.5036,1.0,1,0,1
17761,Autovettura,0.0,0,4,0,0.0,41.8369,12.5036,1.0,1,1,1
17746,Autovettura,0.0,0,1,0,0.0,41.9378,12.4697,1.0,2,1,1
17745,Autovettura,0.0,0,1,0,0.0,41.9378,12.4697,1.0,2,1,1
17721,Autovettura,0.0,0,3,0,0.0,41.8103,12.4856,2.0,2,0,1
17720,Autovettura,0.0,0,3,0,0.0,41.8103,12.4856,2.0,2,0,1
17719,Autovettura,0.0,0,3,0,0.0,41.8103,12.4856,2.0,2,0,1
17659,Autovettura,0.0,0,3,0,0.0,41.899,12.434,1.0,2,0,1
17658,Autovettura,0.0,0,3,0,0.0,41.899,12.434,1.0,2,1,1
17657,Autovettura,0.0,0,3,0,0.0,41.899,12.434,1.0,2,1,1
17643,Motociclo,0.0,0,2,0,0.0,41.9094,12.4574,1.0,1,1,1
17642,Autovettura,0.0,0,2,0,0.0,41.9094,12.4574,1.0,1,1,1
17641,Autovettura,0.0,0,2,0,0.0,41.9094,12.4574,1.0,1,1,1
17628,Autovettura,0.0,0,2,0,0.0,41.9084,12.4872,1.0,2,0,1
17763,Autovettura,0.0,0,4,0,0.0,41.8369,12.5036,1.0,1,1,1
18075,Motociclo,1.0,0,1,0,0.0,41.8945,12.5081,1.0,2,1,1
18127,Autovettura,1.0,0,1,0,0.0,41.8809,12.5573,1.0,2,0,1
18128,Motociclo,1.0,0,1,0,0.0,41.8809,12.5573,1.0,2,0,1
18399,Autovettura,0.0,0,1,0,0.0,41.869,12.517,1.0,1,0,1
18355,Autovettura,0.0,0,0,0,0.0,41.9993,12.4814,1.0,1,1,1
18354,Autovettura,0.0,0,0,0,0.0,41.9993,12.4814,1.0,1,1,1
18350,Autovettura,0.0,0,1,0,0.0,41.883,12.6677,1.0,1,1,1
18349,Autovettura,0.0,0,1,0,0.0,41.883,12.6677,1.0,1,1,1
18331,Autovettura,0.0,0,3,0,0.0,41.8295,12.4743,1.0,2,1,1
18330,Autovettura,0.0,0,3,0,0.0,41.8295,12.4743,1.0,2,1,1
18329,Autovettura,0.0,0,3,0,0.0,41.8295,12.4743,1.0,2,1,1
18314,Autovettura,0.0,0,0,0,0.0,41.945,12.4686,1.0,1,1,1
18313,Autovettura,0.0,0,0,0,0.0,41.945,12.4686,1.0,1,1,1
18280,Autovettura,0.0,0,2,0,0.0,41.925,12.3643,1.0,2,0,1
18279,Autovettura,0.0,0,2,0,0.0,41.925,12.3643,1.0,2,0,1
18263,Autovettura,0.0,0,2,0,0.0,41.8938,12.5042,1.0,1,1,1
18262,Autovettura,0.0,0,2,0,0.0,41.8938,12.5042,1.0,1,1,1
18258,Autovettura,0.0,0,0,0,0.0,41.9221,12.4848,1.0,1,1,1
18257,Autovettura,0.0,0,0,0,0.0,41.9221,12.4848,1.0,1,1,1
18254,Autovettura,0.0,0,1,0,0.0,41.9289,12.4827,1.0,2,1,1
18129,Autovettura,1.0,0,1,0,0.0,41.8809,12.5573,1.0,2,1,1
18163,Autovettura,0.0,0,1,0,0.0,41.9418,12.4621,1.0,2,1,1
18164,Autovettura,0.0,0,1,0,0.0,41.9418,12.4621,1.0,2,1,1
18209,Autovettura,0.0,0,1,0,0.0,41.7687,12.3528,1.0,2,0,1
18210,Autovettura,0.0,0,1,0,0.0,41.7687,12.3528,1.0,2,1,1
18244,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18401,Autovettura,1.0,0,0,0,0.0,41.8857,12.5352,1.0,1,1,1
18245,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18247,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18248,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18249,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18250,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18251,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
18253,Autovettura,0.0,0,1,0,0.0,41.9289,12.4827,1.0,2,1,1
18246,Autovettura,0.0,0,2,0,0.0,41.9316,12.5175,1.0,1,1,1
19080,Autovettura,0.0,0,3,0,0.0,41.8718,12.5129,1.0,1,0,1
19121,Autovettura,0.0,0,1,0,0.0,41.8526,12.5596,1.0,2,0,1
19122,Autovettura,0.0,0,1,0,0.0,41.8526,12.5596,1.0,2,1,1
20323,Autovettura,1.0,0,0,0,0.0,41.7336,12.2647,1.0,3,0,1
20309,Autovettura,2.0,0,0,0,0.0,41.9087,12.5452,1.0,1,1,2
20308,Autovettura,2.0,0,0,0,0.0,41.9087,12.5452,1.0,1,1,2
20307,Autovettura,2.0,0,0,0,0.0,41.9087,12.5452,1.0,1,1,2
20296,Autovettura,0.0,0,0,0,0.0,41.9324,12.5647,1.0,1,1,1
20295,Autovettura,0.0,0,0,0,0.0,41.9324,12.5647,1.0,1,1,1
20279,Autovettura,0.0,0,1,0,0.0,41.8597,12.4896,1.0,1,1,1
20278,Autovettura,0.0,0,1,0,0.0,41.8597,12.4896,1.0,1,1,1
20251,Autovettura,0.0,0,2,0,0.0,41.8542,12.5184,1.0,2,0,1
