PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude,DataOraIncidente
-0.6150681047779756,-0.25901301569890933,0.0,Autovettura,41.9096,12.613,2019-07-19 19:10:00
0.039661834353550085,1.7042420047548128,0.0,Autovettura,41.7208,12.5122,2019-07-21 01:00:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.8348,12.4718,2019-07-21 21:30:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.8348,12.4718,2019-07-21 21:30:00
-0.15005700931135033,0.5642502692658651,0.0,Autovettura,41.9165,12.439,2019-07-20 16:50:00
-0.15005700931135033,0.5642502692658651,0.0,Autovettura,41.9165,12.439,2019-07-20 16:50:00
1.3775809261337877,-0.16599249556417495,0.0,Motociclo,41.9466,12.4166,2019-07-20 14:40:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9128,12.4218,2019-07-21 05:45:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9128,12.4218,2019-07-21 05:45:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9128,12.4218,2019-07-21 05:45:00
0.9220219198198747,1.616152300025318,0.0,Autocarro,41.9128,12.4218,2019-07-21 05:45:00
1.1022886743320628,0.15073595495999814,0.0,Motociclo,41.9378,12.5079,2019-07-22 08:45:00
-1.3077093465793999,0.9690684245195326,0.0,Autovettura,41.9279,12.5642,2019-07-21 19:40:00
1.1022886743320628,0.15073595495999814,0.0,Autovettura,41.9378,12.5079,2019-07-22 08:45:00
0.4808418770867126,1.6601971523900652,0.0,Autovettura,41.999,12.3141,2019-07-20 18:55:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
-2.379788275710625,-0.0828336062399203,0.0,Autovettura,41.8542,12.5666,2019-07-21 11:50:00
0.030209745200837624,-0.9011660757994546,0.0,Autovettura,41.9579,12.5728,2019-07-20 09:15:00
0.030209745200837624,-0.9011660757994546,0.0,Autovettura,41.9579,12.5728,2019-07-20 09:15:00
0.030209745200837624,-0.9011660757994546,0.0,Motociclo,41.9579,12.5728,2019-07-20 09:15:00
-0.6150681047779756,-0.25901301569890933,0.0,Autovettura,41.9096,12.613,2019-07-19 19:10:00
-0.15005700931135033,0.5642502692658651,0.0,Autovettura,41.999,12.3141,2019-07-20 18:55:00
-0.6624314966005865,0.32691536441898744,0.0,Autovettura,41.8751,12.4962,2019-07-22 02:10:00
-1.283878293845937,1.8363765618490546,0.0,Autovettura,41.899,12.5583,2019-07-21 09:40:00
-1.283878293845937,1.8363765618490546,0.0,Autovettura,41.899,12.5583,2019-07-21 09:40:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.88,12.4784,2019-07-20 14:45:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.88,12.4784,2019-07-20 14:45:00
-0.4015182083796122,1.7482868571195602,0.0,Autovettura,41.88,12.4784,2019-07-20 14:45:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.88,12.4784,2019-07-20 14:45:00
-0.42534926111307525,0.880978719790038,0.0,Autovettura,41.8991,12.4627,2019-07-20 08:40:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.8991,12.4627,2019-07-20 08:40:00
-1.0562481475111383,-0.2149681633341621,0.0,Autocarro,41.8991,12.4627,2019-07-20 08:40:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.9008,12.4611,2019-07-20 11:50:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.9008,12.4611,2019-07-20 11:50:00
-1.4974281902443,-0.1709233109694146,0.0,Autovettura,41.9008,12.4611,2019-07-20 11:50:00
-1.4974281902443,-0.1709233109694146,0.0,Autovettura,41.9008,12.4611,2019-07-20 11:50:00
