,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
38828,Autovettura,0,0,3,0,0.0,41.8818,12.5605,2020-10-03 19:45:00,2.0,3,1,1
38830,Autovettura,0,0,3,0,0.0,41.9084,12.4505,2020-10-03 21:10:00,2.0,1,1,1
38831,Autovettura,0,0,3,0,0.0,41.9084,12.4505,2020-10-03 21:10:00,2.0,1,1,1
38832,Motociclo,0,0,0,1,0.0,41.9038,12.4185,2020-10-04 19:45:00,1.0,2,0,1
38833,Autovettura,0,0,1,0,0.0,41.8903,12.5732,2020-10-03 01:55:00,1.0,1,0,1
38834,Autovettura,0,0,1,0,0.0,41.8903,12.5732,2020-10-03 01:55:00,1.0,1,1,1
38835,Autovettura,1,0,2,0,0.0,41.9049,12.5142,2020-10-02 17:10:00,1.0,2,0,1
38836,Autovettura,1,0,2,0,0.0,41.9049,12.5142,2020-10-02 17:10:00,1.0,2,0,1
38837,Autovettura,1,0,2,0,0.0,41.9049,12.5142,2020-10-02 17:10:00,1.0,2,0,1
38838,Autovettura,0,0,3,0,0.0,41.9083,12.5356,2020-10-04 02:00:00,3.0,2,0,1
38839,Autovettura,0,0,3,0,0.0,41.9083,12.5356,2020-10-04 02:00:00,3.0,2,0,1
38829,Autovettura,0,0,3,0,0.0,41.9084,12.4505,2020-10-03 21:10:00,2.0,1,1,1
38816,Autovettura,1,0,3,0,0.0,41.9085,12.5586,2020-10-04 19:20:00,1.0,2,0,1
38815,Autovettura,1,0,3,0,0.0,41.9085,12.5586,2020-10-04 19:20:00,1.0,2,0,1
38814,Motociclo,1,0,3,0,0.0,41.9085,12.5586,2020-10-04 19:20:00,1.0,2,0,1
38791,Autovettura,0,0,2,0,0.0,41.8625,12.5603,2020-10-03 23:40:00,2.0,2,0,1
38792,Autovettura,0,0,2,0,0.0,41.8625,12.5603,2020-10-03 23:40:00,2.0,2,0,1
38793,Autovettura,0,0,2,0,0.0,41.8625,12.5603,2020-10-03 23:40:00,2.0,2,1,1
38794,Autovettura,0,0,2,0,0.0,41.8625,12.5603,2020-10-03 23:40:00,2.0,2,1,1
38795,Autovettura,0,0,3,0,0.0,41.9372,12.4308,2020-10-04 10:52:00,1.0,2,1,1
38796,Autovettura,0,0,3,0,0.0,41.9372,12.4308,2020-10-04 10:52:00,1.0,2,1,1
38797,Autovettura,0,0,3,0,0.0,41.9372,12.4308,2020-10-04 10:52:00,1.0,2,1,1
38798,Autovettura,0,0,3,0,0.0,41.9372,12.4308,2020-10-04 10:52:00,1.0,2,1,1
38799,Autovettura,0,0,1,0,0.0,41.9174,12.5257,2020-10-02 12:15:00,1.0,1,1,1
38800,Autovettura,0,0,1,0,0.0,41.9174,12.5257,2020-10-02 12:15:00,1.0,1,1,1
38801,Autovettura,1,0,1,0,0.0,41.9114,12.4512,2020-10-03 10:50:00,2.0,2,1,1
38802,Autovettura,1,0,1,0,0.0,41.9114,12.4512,2020-10-03 10:50:00,2.0,2,1,1
38803,Autovettura,1,0,1,0,0.0,41.8425,12.5851,2020-10-04 08:30:00,1.0,2,1,1
38804,Autovettura,1,0,1,0,0.0,41.8425,12.5851,2020-10-04 08:30:00,1.0,2,0,1
38805,Autovettura,0,0,1,0,0.0,41.9462,12.5184,2020-10-04 09:00:00,3.0,1,1,1
38806,Autovettura,0,0,2,0,0.0,41.8991,12.5379,2020-10-05 04:40:00,2.0,1,0,1
38807,Autocarro,0,0,2,0,0.0,41.8991,12.5379,2020-10-05 04:40:00,2.0,1,0,1
38808,Autovettura,2,0,1,0,0.0,41.8864,12.5432,2020-10-02 22:25:00,1.0,2,0,2
38809,Autovettura,2,0,1,0,0.0,41.8864,12.5432,2020-10-02 22:25:00,1.0,2,0,2
38810,Autovettura,2,0,1,0,0.0,41.8864,12.5432,2020-10-02 22:25:00,1.0,2,0,2
38811,Motociclo,1,0,0,0,0.0,41.8987,12.4326,2020-10-05 07:50:00,3.0,2,0,1
38812,Autovettura,0,0,2,0,0.0,41.8518,12.5904,2020-10-04 12:00:00,1.0,2,0,1
38813,Autovettura,0,0,2,0,0.0,41.8518,12.5904,2020-10-04 12:00:00,1.0,2,0,1
38789,Autovettura,1,0,4,0,0.0,41.881,12.5693,2020-10-04 04:00:00,2.0,2,1,1
38525,Autovettura,0,0,3,0,0.0,41.8961,12.4766,2020-10-04 09:25:00,1.0,2,1,1
38524,Autovettura,0,0,3,0,0.0,41.8961,12.4766,2020-10-04 09:25:00,1.0,2,1,1
38523,Autovettura,1,0,0,0,0.0,41.7884,12.3443,2020-10-04 10:30:00,1.0,2,0,1
38236,Autovettura,0,0,3,0,0.0,41.938,12.4258,2020-10-01 16:55:00,1.0,2,0,1
38237,Motociclo,0,0,3,0,0.0,41.938,12.4258,2020-10-01 16:55:00,1.0,2,0,1
38238,Autovettura,1,0,1,0,0.0,41.8948,12.5593,2020-10-01 11:30:00,1.0,2,0,1
38239,Motociclo,1,0,1,0,0.0,41.8948,12.5593,2020-10-01 11:30:00,1.0,2,0,1
38240,Autovettura,2,0,0,0,0.0,41.925,12.641,2020-10-01 10:40:00,1.0,2,0,2
38241,Autocarro,2,0,0,0,0.0,41.925,12.641,2020-10-01 10:40:00,1.0,2,0,2
38242,Autovettura,0,0,1,0,0.0,41.9912,12.4805,2020-10-01 14:20:00,1.0,2,0,1
38243,Autovettura,0,0,1,0,0.0,41.9912,12.4805,2020-10-01 14:20:00,1.0,2,1,1
38244,Motociclo,1,0,1,0,0.0,41.8933,12.6155,2020-10-01 09:40:00,1.0,2,0,1
38245,Autovettura,1,0,1,0,0.0,41.8933,12.6155,2020-10-01 09:40:00,1.0,2,0,1
38235,Autovettura,0,0,3,0,0.0,41.938,12.4258,2020-10-01 16:55:00,1.0,2,0,1
38246,Autovettura,1,0,1,0,0.0,41.7786,12.3573,2020-10-01 11:15:00,1.0,2,1,1
38248,Autovettura,0,0,2,0,0.0,41.9386,12.5288,2020-10-01 11:20:00,1.0,1,1,1
38249,Autovettura,0,0,2,0,0.0,41.9386,12.5288,2020-10-01 11:20:00,1.0,1,1,1
38250,Autovettura,0,0,3,0,0.0,41.9609,12.5252,2020-10-01 07:45:00,1.0,2,0,1
38251,Autovettura,0,0,3,0,0.0,41.9609,12.5252,2020-10-01 07:45:00,1.0,2,1,1
38252,Autovettura,0,0,3,0,0.0,41.9609,12.5252,2020-10-01 07:45:00,1.0,2,0,1
38253,Autovettura,0,0,2,0,0.0,41.9495,12.5716,2020-10-01 11:30:00,1.0,2,0,1
38254,Autovettura,0,0,2,0,0.0,41.9495,12.5716,2020-10-01 11:30:00,1.0,2,0,1
38255,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38256,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38257,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38247,Autovettura,1,0,1,0,0.0,41.7786,12.3573,2020-10-01 11:15:00,1.0,2,0,1
38234,Autovettura,0,0,2,0,0.0,41.9359,12.5498,2020-10-01 08:30:00,1.0,2,0,1
38233,Autovettura,0,0,2,0,0.0,41.9359,12.5498,2020-10-01 08:30:00,1.0,2,0,1
38232,Autocarro,0,0,1,0,0.0,41.8886,12.473,2020-10-01 13:30:00,1.0,2,1,1
38209,Motociclo,1,0,0,0,0.0,41.9359,12.4549,2020-10-01 09:20:00,1.0,3,1,1
38210,Autocarro,1,0,0,0,0.0,41.9359,12.4549,2020-10-01 09:20:00,1.0,3,1,1
38211,Motociclo,2,0,2,0,0.0,42.0108,12.3776,2020-10-01 08:20:00,1.0,2,0,1
38212,Motociclo,2,0,2,0,0.0,42.0108,12.3776,2020-10-01 08:20:00,1.0,2,0,1
38213,Motociclo,2,0,2,0,0.0,42.0108,12.3776,2020-10-01 08:20:00,1.0,2,0,1
38214,Motociclo,2,0,2,0,0.0,42.0108,12.3776,2020-10-01 08:20:00,1.0,2,0,1
38215,Autovettura,0,0,3,0,0.0,41.836,12.5929,2020-10-01 18:00:00,1.0,2,0,1
38216,Autovettura,0,0,3,0,0.0,41.836,12.5929,2020-10-01 18:00:00,1.0,2,0,1
38217,Autovettura,0,0,3,0,0.0,41.836,12.5929,2020-10-01 18:00:00,1.0,2,0,1
38218,Autovettura,0,0,5,0,0.0,41.8243,12.4124,2020-10-01 13:20:00,1.0,2,0,1
38219,Autovettura,0,0,5,0,0.0,41.8243,12.4124,2020-10-01 13:20:00,1.0,2,0,1
38220,Motociclo,0,0,5,0,0.0,41.8243,12.4124,2020-10-01 13:20:00,1.0,2,0,1
38221,Autovettura,0,0,5,0,0.0,41.8243,12.4124,2020-10-01 13:20:00,1.0,2,0,1
38222,Autovettura,0,0,5,0,0.0,41.8243,12.4124,2020-10-01 13:20:00,1.0,2,0,1
38223,Autovettura,3,0,0,0,0.0,41.954,12.4644,2020-10-01 11:30:00,1.0,2,0,3
38224,Motociclo,3,0,0,0,0.0,41.954,12.4644,2020-10-01 11:30:00,1.0,2,1,3
38225,Autocarro,3,0,0,0,0.0,41.954,12.4644,2020-10-01 11:30:00,1.0,2,0,3
38226,Autovettura,0,0,1,0,0.0,41.9471,12.389,2020-10-01 08:30:00,1.0,2,0,1
38227,Autovettura,0,0,4,0,0.0,41.9649,12.4089,2020-10-01 07:30:00,1.0,3,0,1
38228,Autovettura,0,0,4,0,0.0,41.9649,12.4089,2020-10-01 07:30:00,1.0,3,0,1
38229,Autovettura,0,0,4,0,0.0,41.9649,12.4089,2020-10-01 07:30:00,1.0,3,0,1
38230,Autovettura,0,0,4,0,0.0,41.9649,12.4089,2020-10-01 07:30:00,1.0,3,0,1
38231,Autovettura,0,0,1,0,0.0,41.8886,12.473,2020-10-01 13:30:00,1.0,2,1,1
38258,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38208,Autovettura,0,0,2,0,0.0,41.8594,12.5022,2020-10-01 20:35:00,1.0,2,1,1
38259,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38261,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38289,Autovettura,1,0,3,0,0.0,41.9418,12.5538,2020-10-02 02:40:00,1.0,1,1,1
38290,Autovettura,1,0,3,0,0.0,41.9418,12.5538,2020-10-02 02:40:00,1.0,1,1,1
38291,Autovettura,1,0,3,0,0.0,41.9418,12.5538,2020-10-02 02:40:00,1.0,1,1,1
38292,Motociclo,1,0,3,0,0.0,41.9418,12.5538,2020-10-02 02:40:00,1.0,1,1,1
38293,Autovettura,1,0,0,0,0.0,41.7863,12.3743,2020-10-02 00:30:00,1.0,1,1,1
38294,Autovettura,0,0,2,0,0.0,41.8582,12.5087,2020-10-02 09:30:00,1.0,2,0,1
38295,Autovettura,0,0,2,0,0.0,41.8582,12.5087,2020-10-02 09:30:00,1.0,2,0,1
38296,Autovettura,1,0,1,0,0.0,41.9154,12.4584,2020-10-01 11:05:00,1.0,2,1,1
38297,Motociclo,1,0,1,0,0.0,41.9154,12.4584,2020-10-01 11:05:00,1.0,2,1,1
38298,Autovettura,0,0,0,0,0.0,41.8837,12.511,2020-10-02 03:41:00,1.0,1,1,1
38288,Autovettura,0,0,1,0,0.0,41.9311,12.5213,2020-10-01 15:15:00,1.0,2,1,1
38299,Autovettura,1,0,0,0,0.0,41.9085,12.4722,2020-10-01 17:50:00,1.0,2,1,1
38301,Autovettura,0,0,5,0,0.0,41.9091,12.455,2020-10-01 11:30:00,1.0,3,1,1
38302,Autovettura,0,0,5,0,0.0,41.9091,12.455,2020-10-01 11:30:00,1.0,3,1,1
38303,Motociclo,0,0,5,0,0.0,41.9091,12.455,2020-10-01 11:30:00,1.0,3,1,1
38304,Motociclo,0,0,5,0,0.0,41.9091,12.455,2020-10-01 11:30:00,1.0,3,1,1
38305,Motociclo,0,0,5,0,0.0,41.9091,12.455,2020-10-01 11:30:00,1.0,3,1,1
38306,Autovettura,1,0,2,0,0.0,41.8039,12.5067,2020-10-02 08:25:00,1.0,2,0,1
38307,Autovettura,1,0,2,0,0.0,41.8039,12.5067,2020-10-02 08:25:00,1.0,2,0,1
38308,Autovettura,1,0,2,0,0.0,41.8039,12.5067,2020-10-02 08:25:00,1.0,2,0,1
38309,Autovettura,0,0,2,0,0.0,41.9128,12.4655,2020-10-01 14:40:00,1.0,2,1,1
38310,Motociclo,0,0,2,0,0.0,41.9128,12.4655,2020-10-01 14:40:00,1.0,2,1,1
38300,Autovettura,1,0,0,0,0.0,41.9085,12.4722,2020-10-01 17:50:00,1.0,2,1,1
38287,Autovettura,0,0,1,0,0.0,41.9311,12.5213,2020-10-01 15:15:00,1.0,2,1,1
38286,Autovettura,0,0,1,0,0.0,41.9311,12.5213,2020-10-01 15:15:00,1.0,2,1,1
38285,Autocarro,0,0,1,0,0.0,41.9311,12.5213,2020-10-01 15:15:00,1.0,2,1,1
38262,Autovettura,1,0,1,0,0.0,41.9479,12.5858,2020-10-01 15:05:00,1.0,2,0,1
38263,Motociclo,1,0,1,0,0.0,41.9479,12.5858,2020-10-01 15:05:00,1.0,2,0,1
38264,Autovettura,1,0,4,0,0.0,41.9531,12.5448,2020-10-01 17:20:00,1.0,2,0,1
38265,Autovettura,1,0,4,0,0.0,41.9531,12.5448,2020-10-01 17:20:00,1.0,2,0,1
38266,Autovettura,1,0,4,0,0.0,41.9531,12.5448,2020-10-01 17:20:00,1.0,2,0,1
38267,Autovettura,1,0,4,0,0.0,41.9531,12.5448,2020-10-01 17:20:00,1.0,2,0,1
38268,Autovettura,1,0,4,0,0.0,41.9531,12.5448,2020-10-01 17:20:00,1.0,2,1,1
38269,Autovettura,0,0,1,0,0.0,41.8789,12.448,2020-10-01 06:30:00,1.0,2,0,1
38270,Autovettura,0,0,1,0,0.0,41.8789,12.448,2020-10-01 06:30:00,1.0,2,1,1
38271,Autovettura,0,0,1,0,0.0,41.8789,12.448,2020-10-01 06:30:00,1.0,2,1,1
38272,Autovettura,0,0,1,0,0.0,41.8789,12.448,2020-10-01 06:30:00,1.0,2,1,1
38273,Autovettura,0,0,5,0,0.0,41.959,12.5736,2020-10-01 22:00:00,1.0,1,1,1
38274,Autovettura,0,0,5,0,0.0,41.959,12.5736,2020-10-01 22:00:00,1.0,1,1,1
38275,Autovettura,0,0,5,0,0.0,41.959,12.5736,2020-10-01 22:00:00,1.0,1,1,1
38276,Autovettura,0,0,5,0,0.0,41.959,12.5736,2020-10-01 22:00:00,1.0,1,1,1
38277,Autovettura,0,0,5,0,0.0,41.959,12.5736,2020-10-01 22:00:00,1.0,1,1,1
38278,Autovettura,1,0,3,0,0.0,41.7236,12.2934,2020-10-01 16:15:00,1.0,2,0,1
38279,Autovettura,1,0,3,0,0.0,41.7236,12.2934,2020-10-01 16:15:00,1.0,2,0,1
38280,Autovettura,1,0,3,0,0.0,41.7236,12.2934,2020-10-01 16:15:00,1.0,2,0,1
38281,Autovettura,1,0,3,0,0.0,41.7236,12.2934,2020-10-01 16:15:00,1.0,2,0,1
38282,Autovettura,1,0,2,0,0.0,41.9311,12.5092,2020-10-01 12:44:00,1.0,2,1,1
38283,Autovettura,1,0,2,0,0.0,41.9311,12.5092,2020-10-01 12:44:00,1.0,2,1,1
38284,Motociclo,1,0,2,0,0.0,41.9311,12.5092,2020-10-01 12:44:00,1.0,2,1,1
38260,Autovettura,5,0,2,0,0.0,41.8898,12.4411,2020-10-01 16:45:00,1.0,2,0,4
38311,Autovettura,0,0,2,0,0.0,41.9128,12.4655,2020-10-01 14:40:00,1.0,2,1,1
38207,Autovettura,0,0,2,0,0.0,41.8594,12.5022,2020-10-01 20:35:00,1.0,2,1,1
38205,Autovettura,1,0,1,0,0.0,41.8626,12.6212,2020-10-01 09:45:00,1.0,3,1,1
38130,Autovettura,0,0,2,0,0.0,41.8881,12.5078,2020-10-01 03:20:00,1.0,1,0,1
38131,Autovettura,0,0,3,0,0.0,41.8925,12.5374,2020-10-01 08:00:00,1.0,3,0,1
38132,Autovettura,0,0,3,0,0.0,41.8925,12.5374,2020-10-01 08:00:00,1.0,3,0,1
38133,Autocarro,0,0,3,0,0.0,41.8925,12.5374,2020-10-01 08:00:00,1.0,3,0,1
38134,Autovettura,0,0,2,0,0.0,41.8244,12.4573,2020-10-01 04:00:00,1.0,1,1,1
38135,Autovettura,0,0,2,0,0.0,41.8244,12.4573,2020-10-01 04:00:00,1.0,1,0,1
38136,Autovettura,0,0,2,0,0.0,41.8536,12.5651,2020-10-01 09:30:00,1.0,2,0,1
38137,Autovettura,0,0,2,0,0.0,41.8536,12.5651,2020-10-01 09:30:00,1.0,2,0,1
38138,Autovettura,0,0,3,0,0.0,41.9447,12.4785,2020-10-01 04:30:00,1.0,1,0,1
38139,Autovettura,0,0,3,0,0.0,41.9447,12.4785,2020-10-01 04:30:00,1.0,1,1,1
38129,Autovettura,0,0,2,0,0.0,41.8881,12.5078,2020-10-01 03:20:00,1.0,1,0,1
38140,Autovettura,1,0,1,0,0.0,41.9057,12.416,2020-10-01 07:50:00,1.0,2,1,1
38142,Motociclo,1,0,0,0,0.0,41.9017,12.4801,2020-10-01 09:00:00,1.0,3,1,1
38143,Autovettura,0,0,2,0,0.0,41.8199,12.4528,2020-10-01 09:40:00,1.0,2,0,1
38144,Autocarro,0,0,2,0,0.0,41.8199,12.4528,2020-10-01 09:40:00,1.0,2,0,1
38145,Autovettura,0,0,2,0,0.0,41.9141,12.3841,2020-10-01 08:45:00,1.0,2,1,1
38146,Motociclo,0,0,2,0,0.0,41.9141,12.3841,2020-10-01 08:45:00,1.0,2,1,1
38147,Autocarro,0,0,1,0,0.0,41.8592,12.4957,2020-10-01 13:20:00,1.0,2,0,1
38148,Autovettura,1,0,2,0,0.0,41.8804,12.5082,2020-10-01 10:40:00,1.0,2,0,1
38149,Motociclo,1,0,2,0,0.0,41.8804,12.5082,2020-10-01 10:40:00,1.0,2,0,1
38150,Motociclo,1,0,2,0,0.0,41.8804,12.5082,2020-10-01 10:40:00,1.0,2,0,1
38151,Autovettura,0,0,1,0,0.0,41.871,12.5687,2020-10-01 14:30:00,1.0,2,0,1
38141,Autovettura,1,0,1,0,0.0,41.9057,12.416,2020-10-01 07:50:00,1.0,2,0,1
38128,Autovettura,0,0,1,0,0.0,41.9221,12.49,2020-09-02 12:00:00,1.0,2,1,1
38127,Autovettura,0,0,1,0,0.0,41.9221,12.49,2020-09-02 12:00:00,1.0,2,1,1
38126,Autovettura,1,0,0,0,0.0,,,2020-09-17 01:30:00,1.0,3,1,1
38103,Motociclo,0,0,1,0,0.0,41.9387,12.5087,2020-09-30 21:15:00,1.0,2,1,1
38104,Autocarro,0,0,2,0,0.0,41.8976,12.52,2020-09-30 22:40:00,1.0,1,1,1
38105,Autovettura,0,0,2,0,0.0,41.8976,12.52,2020-09-30 22:40:00,1.0,1,1,1
38106,Autovettura,0,0,2,0,0.0,41.8976,12.52,2020-09-30 22:40:00,1.0,1,1,1
38107,Autovettura,0,0,2,0,0.0,41.8089,12.4536,2020-09-21 22:15:00,1.0,1,0,1
38108,Autovettura,0,0,2,0,0.0,41.8089,12.4536,2020-09-21 22:15:00,1.0,1,0,1
38109,Autovettura,0,0,2,0,0.0,41.8162,12.4344,2020-09-30 11:00:00,1.0,1,0,1
38110,Autovettura,0,0,2,0,0.0,41.8162,12.4344,2020-09-30 11:00:00,1.0,1,0,1
38111,Autovettura,0,0,2,0,0.0,41.869,12.4931,2020-09-15 09:25:00,1.0,2,0,1
38112,Autovettura,0,0,2,0,0.0,41.869,12.4931,2020-09-15 09:25:00,1.0,2,0,1
38113,Autovettura,1,0,2,0,0.0,41.9196,12.527,2020-09-06 00:30:00,1.0,1,0,1
38114,Autovettura,1,0,2,0,0.0,41.9196,12.527,2020-09-06 00:30:00,1.0,1,0,1
38115,Motociclo,1,0,2,0,0.0,41.9196,12.527,2020-09-06 00:30:00,1.0,1,0,1
38116,Autovettura,0,0,2,0,0.0,41.8595,12.4809,2020-09-20 15:30:00,1.0,2,1,1
38117,Autovettura,0,0,2,0,0.0,41.8595,12.4809,2020-09-20 15:30:00,1.0,2,1,1
38118,Autovettura,1,0,2,0,0.0,41.8966,12.432,2020-09-30 17:15:00,1.0,2,1,1
38119,Autovettura,1,0,2,0,0.0,41.8966,12.432,2020-09-30 17:15:00,1.0,2,1,1
38120,Autovettura,1,0,2,0,0.0,41.8966,12.432,2020-09-30 17:15:00,1.0,2,1,1
38121,Autovettura,1,0,3,0,0.0,41.9015,12.4459,2020-09-30 19:00:00,1.0,2,1,1
38122,Autovettura,1,0,3,0,0.0,41.9015,12.4459,2020-09-30 19:00:00,1.0,2,0,1
38123,Autovettura,1,0,3,0,0.0,41.9015,12.4459,2020-09-30 19:00:00,1.0,2,1,1
38124,Autovettura,1,0,3,0,0.0,41.9015,12.4459,2020-09-30 19:00:00,1.0,2,0,1
38125,Autovettura,1,0,0,0,0.0,,,2020-09-17 01:30:00,1.0,3,1,1
38152,Autovettura,1,0,1,0,0.0,41.8109,12.5818,2020-10-01 15:10:00,1.0,2,0,1
38206,Motociclo,1,0,1,0,0.0,41.8626,12.6212,2020-10-01 09:45:00,1.0,3,1,1
38153,Autovettura,1,0,1,0,0.0,41.8109,12.5818,2020-10-01 15:10:00,1.0,2,0,1
38155,Autovettura,0,0,3,0,0.0,41.8241,12.4683,2020-10-01 12:25:00,1.0,2,0,1
38183,Autovettura,0,0,4,0,0.0,41.8728,12.531,2020-10-02 00:20:00,1.0,1,0,1
38184,Autovettura,0,0,4,0,0.0,41.8728,12.531,2020-10-02 00:20:00,1.0,1,0,1
38185,Autovettura,0,0,4,0,0.0,41.8728,12.531,2020-10-02 00:20:00,1.0,1,0,1
38186,Autovettura,2,0,0,0,0.0,41.8732,12.5984,2020-10-01 20:00:00,1.0,2,0,2
38187,Autovettura,2,0,0,0,0.0,41.8732,12.5984,2020-10-01 20:00:00,1.0,2,0,2
38188,Autovettura,0,0,1,0,0.0,41.893,12.6246,2020-10-01 16:15:00,1.0,3,1,1
38189,Autovettura,1,0,2,0,0.0,41.8625,12.6461,2020-10-01 16:30:00,1.0,2,0,1
38190,Autovettura,1,0,2,0,0.0,41.8625,12.6461,2020-10-01 16:30:00,1.0,2,0,1
38191,Autovettura,1,0,2,0,0.0,41.8625,12.6461,2020-10-01 16:30:00,1.0,2,0,1
38192,Autovettura,0,0,2,0,0.0,41.8638,12.6878,2020-10-01 18:31:00,1.0,3,1,1
38182,Autovettura,0,0,4,0,0.0,41.8728,12.531,2020-10-02 00:20:00,1.0,1,0,1
38193,Autovettura,0,0,2,0,0.0,41.8638,12.6878,2020-10-01 18:31:00,1.0,3,1,1
38195,Autovettura,1,0,2,0,0.0,41.8661,12.6045,2020-10-01 22:45:00,1.0,1,1,1
38196,Autovettura,1,0,2,0,0.0,41.8661,12.6045,2020-10-01 22:45:00,1.0,1,1,1
38197,Autovettura,0,0,2,0,0.0,41.8684,12.6572,2020-10-01 08:30:00,1.0,2,1,1
38198,Autovettura,0,0,2,0,0.0,41.8684,12.6572,2020-10-01 08:30:00,1.0,2,1,1
38199,Autovettura,1,0,1,0,0.0,41.875,12.6195,2020-10-01 08:50:00,1.0,2,1,1
38200,Autovettura,1,0,1,0,0.0,41.875,12.6195,2020-10-01 08:50:00,1.0,2,0,1
38201,Autovettura,0,0,2,0,0.0,41.8899,12.6883,2020-10-01 10:30:00,1.0,3,0,1
38202,Autovettura,0,0,2,0,0.0,41.8899,12.6883,2020-10-01 10:30:00,1.0,3,1,1
38203,Motociclo,1,0,1,0,0.0,41.8579,12.4196,2020-10-01 16:30:00,1.0,3,1,1
38204,Autovettura,1,0,1,0,0.0,41.8579,12.4196,2020-10-01 16:30:00,1.0,3,0,1
38194,Autovettura,1,0,2,0,0.0,41.8661,12.6045,2020-10-01 22:45:00,1.0,1,1,1
38181,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38180,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38179,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38156,Autovettura,0,0,3,0,0.0,41.8241,12.4683,2020-10-01 12:25:00,1.0,2,0,1
38157,Autovettura,1,0,2,0,0.0,41.9359,12.4549,2020-10-01 16:20:00,1.0,2,0,1
38158,Autovettura,1,0,2,0,0.0,41.9359,12.4549,2020-10-01 16:20:00,1.0,2,0,1
38159,Autovettura,1,0,2,0,0.0,41.9359,12.4549,2020-10-01 16:20:00,1.0,2,0,1
38160,Autovettura,0,0,2,0,0.0,41.869,12.5332,2020-10-01 15:00:00,1.0,2,0,1
38161,Motociclo,0,0,2,0,0.0,41.869,12.5332,2020-10-01 15:00:00,1.0,2,0,1
38162,Autovettura,2,0,2,0,0.0,41.9086,12.4858,2020-10-01 10:45:00,1.0,3,0,1
38163,Autovettura,2,0,2,0,0.0,41.9086,12.4858,2020-10-01 10:45:00,1.0,3,0,1
38164,Autovettura,2,0,2,0,0.0,41.9086,12.4858,2020-10-01 10:45:00,1.0,3,0,1
38165,Autovettura,2,0,2,0,0.0,41.9086,12.4858,2020-10-01 10:45:00,1.0,3,0,1
38166,Autovettura,1,0,1,0,0.0,41.7601,12.3044,2020-10-01 12:50:00,1.0,2,0,1
38167,Autovettura,1,0,1,0,0.0,41.7601,12.3044,2020-10-01 12:50:00,1.0,2,0,1
38168,Autovettura,0,0,4,0,0.0,41.8449,12.5505,2020-10-01 18:00:00,1.0,2,0,1
38169,Autovettura,0,0,4,0,0.0,41.8449,12.5505,2020-10-01 18:00:00,1.0,2,0,1
38170,Autovettura,0,0,4,0,0.0,41.8449,12.5505,2020-10-01 18:00:00,1.0,2,0,1
38171,Autovettura,0,0,4,0,0.0,41.8449,12.5505,2020-10-01 18:00:00,1.0,2,0,1
38172,Autovettura,0,0,3,0,0.0,41.8577,12.5326,2020-10-01 18:20:00,1.0,2,0,1
38173,Autovettura,0,0,3,0,0.0,41.8577,12.5326,2020-10-01 18:20:00,1.0,2,1,1
38174,Autovettura,0,0,3,0,0.0,41.8577,12.5326,2020-10-01 18:20:00,1.0,2,0,1
38175,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38176,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38177,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38178,Autovettura,0,0,7,0,0.0,42.0082,12.4796,2020-10-01 17:45:00,1.0,2,0,1
38154,Autovettura,0,0,3,0,0.0,41.8241,12.4683,2020-10-01 12:25:00,1.0,2,0,1
38947,Motociclo,0,0,1,0,0.0,41.8949,12.5005,2020-10-05 09:40:00,1.0,2,1,1
38312,Autovettura,1,0,1,0,0.0,41.9379,12.4676,2020-10-02 10:20:00,1.0,2,1,1
38314,Autovettura,1,0,1,0,0.0,41.7935,12.3944,2020-10-02 07:50:00,1.0,2,0,1
38448,Autovettura,0,0,7,0,0.0,41.8238,12.4675,2020-10-03 15:10:00,1.0,1,1,1
38449,Autovettura,0,0,7,0,0.0,41.8238,12.4675,2020-10-03 15:10:00,1.0,1,1,1
38450,Autovettura,0,0,7,0,0.0,41.8238,12.4675,2020-10-03 15:10:00,1.0,1,1,1
38451,Autovettura,0,0,7,0,0.0,41.8238,12.4675,2020-10-03 15:10:00,1.0,1,1,1
