Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
6030987;5;28/06/2022 10:00;Strada Urbana;VIA ANTONIO BALDISSERA;in corrispondenza;;del civico n.;29;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;125.366;418.975;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
6030987;5;28/06/2022 10:00;Strada Urbana;VIA ANTONIO BALDISSERA;in corrispondenza;;del civico n.;29;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;125.366;418.975;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6030991;8;29/06/2022 21:45;Provinciale entro l'abitato;VIA POLENSE;all'intersezione con;VIA DI LUNGHEZZINA;VIA DI LUNGHEZZINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;;3;0;0;1;127.087;419.031;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
6030991;8;29/06/2022 21:45;Provinciale entro l'abitato;VIA POLENSE;all'intersezione con;VIA DI LUNGHEZZINA;VIA DI LUNGHEZZINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;;3;0;0;1;127.087;419.031;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
6030991;8;29/06/2022 21:45;Provinciale entro l'abitato;VIA POLENSE;all'intersezione con;VIA DI LUNGHEZZINA;VIA DI LUNGHEZZINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;;3;0;0;1;127.087;419.031;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Esploso
6030991;8;29/06/2022 21:45;Provinciale entro l'abitato;VIA POLENSE;all'intersezione con;VIA DI LUNGHEZZINA;VIA DI LUNGHEZZINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;;3;0;0;1;127.087;419.031;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6030993;9;29/06/2022 18:08;Strada Urbana;PIAZZA ZAMA;da specificare;;;;fronte via SIRIA;Scontro frontale/laterale DX fra veicoli in marcia;Rotatoria;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;3;125.103;418.759;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
6030993;9;29/06/2022 18:08;Strada Urbana;PIAZZA ZAMA;da specificare;;;;fronte via SIRIA;Scontro frontale/laterale DX fra veicoli in marcia;Rotatoria;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;3;125.103;418.759;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Esploso
6030993;9;29/06/2022 18:08;Strada Urbana;PIAZZA ZAMA;da specificare;;;;fronte via SIRIA;Scontro frontale/laterale DX fra veicoli in marcia;Rotatoria;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;3;125.103;418.759;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031001;6;29/06/2022 18:27;Strada Urbana;VIA DEI GORDIANI;da specificare;;;;ALT. VIA CHECCO DURANTE;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;125.532;418.813;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6031001;6;29/06/2022 18:27;Strada Urbana;VIA DEI GORDIANI;da specificare;;;;ALT. VIA CHECCO DURANTE;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;125.532;418.813;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
6031012;9;29/06/2022 12:15;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;37B;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;125.103;418.795;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031012;9;29/06/2022 12:15;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;37B;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;125.103;418.795;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
6031012;9;29/06/2022 12:15;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;37B;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;125.103;418.795;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6031012;9;29/06/2022 12:15;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;37B;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;125.103;418.795;-1;3;Autovettura privata;Sosta;;;;;;;
6031012;9;29/06/2022 12:15;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;37B;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;125.103;418.795;-1;4;Autovettura privata;Sosta;;;;;;;
6031013;18;28/06/2022 09:15;Strada Urbana;VIA DI CASAL SELCE;in prossimità;;del civico n.;383;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;123.505;419.153;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
6031013;18;28/06/2022 09:15;Strada Urbana;VIA DI CASAL SELCE;in prossimità;;del civico n.;383;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;123.505;419.153;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6031018;19;28/06/2022 17:00;Strada Urbana;VIA BRACCIANENSE;in prossimità;;del civico n.;snc;;Fuoriuscita dalla sede stradale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;;1;0;0;0;123.653;420.132;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;1;Veicolo speciale;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;1;Veicolo speciale;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;1;Veicolo speciale;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;1;Veicolo speciale;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;1;Veicolo speciale;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6031026;5;28/06/2022 14:35;Strada Urbana;VIA LUIGI LUCATELLI;in prossimità;;del civico n.;43 A;;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Buona;;0;0;0;6;125.534;419.089;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
6031029;20;29/06/2022 22:30;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;603;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;;1;0;0;1;124.478;419.627;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031029;20;29/06/2022 22:30;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;603;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;;1;0;0;1;124.478;419.627;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Utilizzato;
6031030;19;28/06/2022 13:30;Strada Urbana;LARGO CARLO SACCONI;all'intersezione con;VIA GIOVANNI X;VIA GIOVANNI X;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;1;0;0;2;12.41;419.143;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
6031030;19;28/06/2022 13:30;Strada Urbana;LARGO CARLO SACCONI;all'intersezione con;VIA GIOVANNI X;VIA GIOVANNI X;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;1;0;0;2;12.41;419.143;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
6031030;19;28/06/2022 13:30;Strada Urbana;LARGO CARLO SACCONI;all'intersezione con;VIA GIOVANNI X;VIA GIOVANNI X;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;1;0;0;2;12.41;419.143;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
6031040;20;29/06/2022 20:30;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;989;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;124.302;419.728;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031044;18;29/06/2022 13:00;Strada Urbana;VIA DI BOCCEA;da specificare;;;;ALTEZZA VIA GINO FRONTALI;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;123.847;419.149;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031044;18;29/06/2022 13:00;Strada Urbana;VIA DI BOCCEA;da specificare;;;;ALTEZZA VIA GINO FRONTALI;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;123.847;419.149;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
6031049;6;30/06/2022 03:20;Strada Urbana;VIA WALTER TOBAGI;all'intersezione con;VIA ROLANDO LANARI;VIA ROLANDO LANARI;;;Veicolo in marcia contro animale;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;;1;0;0;0;125.958;418.808;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6031060;12;30/06/2022 04:50;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;direz Roma centro corrispondenza palo acea 519;Infortunio per caduta del veicolo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;124.115;417.858;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6031061;9;29/06/2022 19:55;Strada Urbana;LARGO PANNONIA;da specificare;;;;fronte VIA NUMIDIA;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;125.017;418.797;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031061;9;29/06/2022 19:55;Strada Urbana;LARGO PANNONIA;da specificare;;;;fronte VIA NUMIDIA;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;125.017;418.797;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
6031071;7;28/06/2022 08:00;Strada Urbana;VIA DI TOR TRE TESTE;in corrispondenza;;del palo luce n.;37;;Infortunio per sola frenata improvvisa;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;1;0;125.917;418.811;0;1;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Deceduto durante prime cure;-1;;Utilizzato;
6031074;19;28/06/2022 12:30;Strada Urbana;LARGO AGOSTINO GEMELLI;all'intersezione con;VIA DELLA PINETA SACCHETTI;VIA DELLA PINETA SACCHETTI;;;Tamponamento;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;124.275;419.295;-1;1;Veicolo speciale;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031074;19;28/06/2022 12:30;Strada Urbana;LARGO AGOSTINO GEMELLI;all'intersezione con;VIA DELLA PINETA SACCHETTI;VIA DELLA PINETA SACCHETTI;;;Tamponamento;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;124.275;419.295;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6031074;19;28/06/2022 12:30;Strada Urbana;LARGO AGOSTINO GEMELLI;all'intersezione con;VIA DELLA PINETA SACCHETTI;VIA DELLA PINETA SACCHETTI;;;Tamponamento;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;124.275;419.295;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6031078;20;28/06/2022 18:45;Strada Urbana;VIA DI BACCANELLO;da specificare;;;;altezza via Amedeo Cremisi;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;2;123.534;420.628;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031078;20;28/06/2022 18:45;Strada Urbana;VIA DI BACCANELLO;da specificare;;;;altezza via Amedeo Cremisi;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;2;123.534;420.628;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031090;12;29/06/2022 22:40;Strada Urbana;VIADOTTO DELLA MAGLIANA;da specificare;;;;rampa tra via cristoforo colombo dir. Roma centro;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;124.634;41.842;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031090;12;29/06/2022 22:40;Strada Urbana;VIADOTTO DELLA MAGLIANA;da specificare;;;;rampa tra via cristoforo colombo dir. Roma centro;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;124.634;41.842;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
6031090;12;29/06/2022 22:40;Strada Urbana;VIADOTTO DELLA MAGLIANA;da specificare;;;;rampa tra via cristoforo colombo dir. Roma centro;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;124.634;41.842;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031090;12;29/06/2022 22:40;Strada Urbana;VIADOTTO DELLA MAGLIANA;da specificare;;;;rampa tra via cristoforo colombo dir. Roma centro;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;124.634;41.842;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
6031091;19;28/06/2022 09:15;Strada Urbana;VIALE CORTINA D'AMPEZZO;in corrispondenza;;del civico n.;385;;Scontro frontale/laterale SX fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;124.351;419.418;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6031091;19;28/06/2022 09:15;Strada Urbana;VIALE CORTINA D'AMPEZZO;in corrispondenza;;del civico n.;385;;Scontro frontale/laterale SX fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;124.351;419.418;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6031093;5;28/06/2022 16:37;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1093;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Temporanea di cantiere;Sereno;Intenso;Buona;;0;0;0;2;125.868;419.327;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6031093;5;28/06/2022 16:37;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1093;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Temporanea di cantiere;Sereno;Intenso;Buona;;0;0;0;2;125.868;419.327;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
6031095;18;29/06/2022 14:30;Strada Urbana;VIA DI BOCCEA;da specificare;;;;IN PROSSIMITA' VIA EMIDIO TASSI;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;123.847;419.149;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Utilizzato;
6031095;18;29/06/2022 14:30;Strada Urbana;VIA DI BOCCEA;da specificare;;;;IN PROSSIMITA' VIA EMIDIO TASSI;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;123.847;419.149;-1;2;Autovettura privata;Sosta;;;;;;;
6031096;19;29/06/2022 00:55;Strada Urbana;VIA DI SELVA CANDIDA;all'intersezione con;VIA FORNO SARACENO;VIA FORNO SARACENO;;;Tamponamento;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;;2;0;0;1;123.773;419.344;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6031096;19;29/06/2022 00:55;Strada Urbana;VIA DI SELVA CANDIDA;all'intersezione con;VIA FORNO SARACENO;VIA FORNO SARACENO;;;Tamponamento;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;;2;0;0;1;123.773;419.344;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
6031096;19;29/06/2022 00:55;Strada Urbana;VIA DI SELVA CANDIDA;all'intersezione con;VIA FORNO SARACENO;VIA FORNO SARACENO;;;Tamponamento;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;;2;0;0;1;123.773;419.344;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6031104;5;28/06/2022 18:24;Strada Urbana;VIA NINO ANDREATTA;all'intersezione con;VIA TIBURTINA;VIA TIBURTINA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.334;419.117;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
